GeneSymbol,ArrayNostre,GSE13432_7d,GSE13432_35d,GSE51080_10d,GSE55934_Adre_10d,GSE98132_Adre_3d,GSE108077_7d,GSE110420_10d
Ttll2,0,0,0,0,0,0,1,0
Ccl11,0,0,0,0,0,0,1,0
Pcdh7,0,0,0,0,0,0,1,0
Nkd1,0,0,0,0,0,0,1,0
Ffar2,0,0,0,0,0,0,1,0
Podxl2,0,0,0,0,0,0,1,0
Dct,0,0,0,0,0,0,1,0
Syne3,0,0,0,0,0,0,1,0
Hunk,0,0,0,0,0,0,1,0
Smim3,0,0,0,0,0,0,1,0
Atp2b4,0,0,0,0,0,0,1,0
Gm9992,0,0,0,0,0,0,1,0
Egflam,0,0,0,0,0,0,1,0
Ankrd29,0,0,0,0,0,0,1,1
Gm3436,0,0,0,0,0,0,1,0
Prr5l,0,0,0,0,0,0,1,0
Socs1,0,0,0,0,0,0,1,0
Gstt3,0,0,0,0,0,0,1,0
Rasl11b,0,0,0,0,0,0,1,0
Ggt5,0,0,0,0,0,0,1,0
B3galnt1,0,0,0,0,0,0,1,0
Lars2,0,0,0,0,0,0,1,0
Efhc1,0,0,0,0,0,0,1,0
Phkg1,0,0,0,0,0,0,1,0
Cd14,0,0,0,0,0,0,1,0
Crispld2,0,0,0,0,0,0,1,0
Retn,0,0,0,0,0,0,1,0
Eef2k,0,0,0,0,0,0,1,0
Zfp455,0,0,0,0,0,0,1,0
Pcyox1l,0,0,0,0,0,0,1,0
Fut10,0,0,0,0,0,0,1,0
Rab9b,0,0,0,0,0,0,1,0
Mst1r,0,0,0,0,0,0,1,0
Gm15662,0,0,0,0,0,0,1,0
A930018M24Rik,0,0,0,0,0,0,1,0
Cetn4,0,0,0,0,0,0,1,0
Msl3l2,0,0,0,0,0,0,1,0
Eva1c,0,0,0,0,0,0,1,0
Fads3,0,0,0,0,0,0,1,0
Wnk3,0,0,0,0,0,0,1,0
Timp4,0,0,0,0,0,0,1,0
Amotl2,0,0,0,0,0,0,1,0
Serpina3b,0,0,0,0,0,0,1,0
Kirrel,0,0,0,0,0,0,1,0
Phldb1,0,0,0,0,0,0,1,0
Hsf3,0,0,0,0,0,0,1,0
Mxra8,0,0,0,0,0,0,1,0
B430305J03Rik,0,0,0,0,0,0,1,0
Evc2,0,0,0,0,0,0,1,0
En1,0,0,0,0,0,0,1,0
Prrg3,0,0,0,0,0,0,1,0
Plekha2,0,0,0,0,0,0,1,0
Adcy5,0,0,0,0,0,0,1,0
Mill2,0,0,0,0,0,0,1,0
Hmgn3,0,0,0,0,0,0,1,0
Emp2,0,0,0,0,0,0,1,0
Gmds,0,0,0,0,0,0,1,0
Rd3,0,0,0,0,0,0,1,0
Armcx6,0,0,0,0,0,0,1,0
Rundc3b,0,0,0,0,0,0,1,0
Plxdc2,0,0,0,0,0,0,1,0
Fut11,0,0,0,0,0,0,1,0
Il7,0,0,0,0,0,0,1,0
Wasf1,0,0,0,0,0,0,1,0
Clstn2,0,0,0,0,0,0,1,0
Trabd2b,0,0,0,0,0,0,1,0
Spin4,0,0,0,0,0,0,1,0
Znrf2,0,0,0,0,0,0,1,0
Galnt10,0,0,0,0,0,0,1,0
Gpr156,0,0,0,0,0,0,1,0
Grip2,0,0,0,0,0,0,1,0
Ugt1a7c,0,0,0,0,0,0,1,0
Rarg,0,0,0,0,0,0,1,0
Efs,0,0,0,0,0,0,1,0
Gm12079,0,0,0,0,0,0,1,0
Hap1,0,0,0,0,0,0,1,0
Tfap4,0,0,0,0,0,0,1,0
Pacsin3,0,0,0,0,0,0,1,0
Shisa4,0,0,0,0,0,0,1,0
Kcns3,0,0,0,0,0,0,1,0
Patz1,0,0,0,0,0,0,1,0
Hspa2,0,0,0,0,0,0,1,0
Esyt1,0,0,0,0,0,0,1,0
Kcnk2,0,0,0,0,0,0,1,0
RP23-354L15.1,0,0,0,0,0,0,1,0
Lhx8,0,0,0,0,0,0,1,0
Akap12,0,0,0,0,0,0,1,0
Adamtsl4,0,0,0,0,0,0,1,0
Tnnc2,0,0,0,0,0,0,1,0
Angpt1,0,0,0,0,0,0,1,0
Lonrf2,0,0,0,0,0,0,1,0
Unc5c,0,0,0,0,0,0,1,0
Hip1,0,0,0,0,0,0,1,0
Cks1b,0,0,0,0,0,0,1,0
Cldn22,0,0,0,0,0,0,1,0
Gm10160,0,0,0,0,0,0,1,0
Gm5460,0,0,0,0,0,0,1,0
Klhl33,0,0,0,0,0,0,1,0
Gadd45a,0,0,0,0,0,0,1,0
Psmb9,0,0,0,0,0,0,1,0
Wdr86,0,0,0,0,0,0,1,0
Cdk5r1,0,0,0,0,0,0,1,0
Sec22c,0,0,0,0,0,0,1,0
Rap2b,0,0,0,0,0,0,1,0
Rtn4rl1,0,0,0,0,0,0,1,0
Lrrc4,0,0,0,0,0,0,1,0
Adamts15,0,0,0,0,0,0,1,0
Eya4,0,0,0,0,0,0,1,0
Clmp,0,0,0,0,0,0,1,0
Cxx1c,0,0,0,0,0,0,1,0
Ly6a,0,0,0,0,0,0,1,0
Gatsl3,0,0,0,0,0,0,1,0
Lrrc8b,0,0,0,0,0,0,1,0
Nid2,0,0,0,0,0,0,1,0
Acvr1b,0,0,0,0,0,0,1,0
Nr2f1,0,0,0,0,0,0,1,0
Tnfsf13b,0,0,0,0,0,0,1,0
Tfpi,0,0,0,0,0,0,1,0
Rsph9,0,0,0,0,0,0,1,0
Hmga2,0,0,0,0,0,0,1,0
Abcb1a,0,0,0,0,0,0,1,0
Zfp773,0,0,0,0,0,0,1,0
Fam26e,0,0,0,0,0,0,1,0
Rasa3,0,0,0,0,0,0,1,0
Calca,0,0,0,0,0,0,1,0
Rbm46,0,0,0,0,0,0,1,0
Tgfb3,0,0,0,0,0,0,1,0
RP23-121M22.6,0,0,0,0,0,0,1,0
Fmnl2,0,0,0,0,0,0,1,0
Mfng,0,0,0,0,0,0,1,0
Pcdhgc3,0,0,0,0,0,0,1,0
Slc43a1,0,0,0,0,0,0,1,0
Tnrc18,0,0,0,0,0,0,1,0
Man1c1,0,0,0,0,0,0,1,0
Snn,0,0,0,0,0,0,1,0
Lasp1,0,0,0,0,0,0,1,0
Hcar1,0,0,0,0,0,0,1,0
Unc93a,0,0,0,0,0,0,1,0
Gm9747,0,0,0,0,0,0,1,0
Gm13532,0,0,0,0,0,0,1,0
Cdkn2b,0,0,0,0,0,0,1,0
Tmem159,0,0,0,0,0,0,1,0
Zyg11a,0,0,0,0,0,0,1,1
Hvcn1,0,0,0,0,0,0,1,0
Art3,0,0,0,0,0,0,1,0
Rpa2,0,0,0,0,0,0,1,0
Cd63,0,0,0,0,0,0,1,0
Klhl29,0,0,0,0,0,0,1,0
Pcdhb9,0,0,0,0,0,0,1,0
Ston1,0,0,0,0,0,0,1,0
Fam129b,0,0,0,0,0,0,1,0
Gm7206,0,0,0,0,0,0,1,0
Cdc42ep4,0,0,0,0,0,0,1,0
Tcf7l2,0,0,0,0,0,0,1,0
Sepn1,0,0,0,0,0,0,1,0
H2-T10,0,0,0,0,0,0,1,0
Hrct1,0,0,0,0,0,0,1,0
Ap3m2,0,0,0,0,0,0,1,0
Gfod2,0,0,0,0,0,0,1,0
Rnd3,0,0,0,0,0,0,1,0
Lgals2,0,0,0,0,0,0,1,0
Socs2,0,0,0,0,0,0,1,0
Pabpc4l,0,0,0,0,0,0,1,0
Gm2399,0,0,0,0,0,0,1,0
Atp6v0e2,0,0,0,0,0,0,1,0
Nxpe5,0,0,0,0,0,0,1,0
Smim1,0,0,0,0,0,0,1,0
Cntln,0,0,0,0,0,0,1,0
H2-M3,0,0,0,0,0,0,1,0
Ifngr1,0,0,0,0,0,0,1,0
H1fx,0,0,0,0,0,0,1,0
Serpina3g,0,0,0,0,0,0,1,0
Prr5,0,0,0,0,0,0,1,0
Zbtb16,0,0,0,0,0,0,1,0
Fam195b,0,0,0,0,0,0,1,0
Cbx6,0,0,0,0,0,0,1,0
Zfp872,0,0,0,0,0,0,1,0
Zfp862-ps,0,0,0,0,0,0,1,0
Zbtb12,0,0,0,0,0,0,1,0
Pced1b,0,0,0,0,0,0,1,0
Card10,0,0,0,0,0,0,1,0
Tap2,0,0,0,0,0,0,1,0
Rhebl1,0,0,0,0,0,0,1,0
Runx2,0,0,0,0,0,0,1,0
Gprasp2,0,0,0,0,0,0,1,0
Strip2,0,0,0,0,0,0,1,0
Paqr4,0,0,0,0,0,0,1,0
Slc16a9,0,0,0,0,0,0,1,0
Siva1,0,0,0,0,0,0,1,0
Thap3,0,0,0,0,0,0,1,0
Cpxm2,0,0,0,0,0,0,1,0
Azin2,0,0,0,0,0,0,1,0
Gm7694,0,0,0,0,0,0,1,0
Bahcc1,0,0,0,0,0,0,1,0
Gnai1,0,0,0,0,0,0,1,0
Rasd1,0,0,0,0,0,0,1,0
Rbm43,0,0,0,0,0,0,1,0
Chst14,0,0,0,0,0,0,1,0
Col6a6,0,0,0,0,0,0,1,0
Grb10,0,0,0,0,0,0,1,0
Pcdhb7,0,0,0,0,0,0,1,0
Lamb2,0,0,0,0,0,0,1,0
Gca,0,0,0,0,0,0,1,0
Spats2l,0,0,0,0,0,0,1,0
Itpripl2,0,0,0,0,0,0,1,0
Fzd5,0,0,0,0,0,0,1,0
Zfp354c,0,0,0,0,0,0,1,0
Tmem231,0,0,0,0,0,0,1,0
St3gal1,0,0,0,0,0,0,1,0
Dok1,0,0,0,0,0,0,1,0
Zkscan4,0,0,0,0,0,0,1,0
Fgf10,0,0,0,0,0,0,1,0
Tuba1b,0,0,0,0,0,0,1,0
Smo,0,0,0,0,0,0,1,0
Dbp,0,0,0,0,0,0,1,0
Fign,0,0,0,0,0,0,1,0
Psat1,0,0,0,0,0,0,1,0
Chrd,0,0,0,0,0,0,1,0
Cbx7,0,0,0,0,0,0,1,0
Irak1bp1,0,0,0,0,0,0,1,0
Chtf18,0,0,0,0,0,0,1,0
Col23a1,0,0,0,0,0,0,1,0
Il4ra,0,0,0,0,0,0,1,0
Trim8,0,0,0,0,0,0,1,0
Sphk1,0,0,0,0,0,0,1,0
Gal3st3,0,0,0,0,0,0,1,0
H2-T22,0,0,0,0,0,0,1,0
Phf13,0,0,0,0,0,0,1,0
Acvr1,0,0,0,0,0,0,1,0
Hmgn2,0,0,0,0,0,0,1,0
Usp35,0,0,0,0,0,0,1,0
Thbs2,0,0,0,0,0,0,1,0
Gm3604,0,0,0,0,0,0,1,0
Bbs12,0,0,0,0,0,0,1,0
Dsel,0,0,0,0,0,0,1,0
Samd4,0,0,0,0,0,0,1,0
Ppp1r26,0,0,0,0,0,0,1,0
Zfp275,0,0,0,0,0,0,1,0
Nrip1,0,0,0,0,0,0,1,0
Pla2g4c,0,0,0,0,0,0,1,0
Magee1,0,0,0,0,0,0,1,0
Cmtm6,0,0,0,0,0,0,1,0
Ctso,0,0,0,0,0,0,1,0
Medag,0,0,0,0,0,0,1,0
Enox1,0,0,0,0,0,0,1,0
AW822252,0,0,0,0,0,0,1,0
Itm2c,0,0,0,0,0,0,1,0
Tcaf1,0,0,0,0,0,0,1,0
Rad50,0,0,0,0,0,0,1,0
Rras,0,0,0,0,0,0,1,0
Ccdc102a,0,0,0,0,0,0,1,0
Lzts1,0,0,0,0,0,0,1,0
Rasgrf2,0,0,0,0,0,0,1,0
Creb3l2,0,0,0,0,0,0,1,0
Gprasp1,0,0,0,0,0,0,1,0
Crlf1,0,0,0,0,0,0,1,0
Cdc25b,0,0,0,0,0,0,1,0
Tnks1bp1,0,0,0,0,0,0,1,0
Jag1,0,0,0,0,0,0,1,0
4930524J08Rik,0,0,0,0,0,0,1,0
Zfp449,0,0,0,0,0,0,1,0
Pth1r,0,0,0,0,0,0,1,0
Gadd45b,0,0,0,0,0,0,1,0
Gm18009,0,0,0,0,0,0,1,0
Fam110c,0,0,0,0,0,0,1,0
Slc22a4,0,0,0,0,0,0,1,0
Plin4,0,0,0,0,0,0,1,0
Flna,0,0,0,0,0,0,1,0
Gm15039,0,0,0,0,0,0,1,0
Pygb,0,0,0,0,0,0,1,0
Pkia,0,0,0,0,0,0,1,0
Lhfpl2,0,0,0,0,0,0,1,0
A430105I19Rik,0,0,0,0,0,0,1,0
Ap3b2,0,0,0,0,0,0,1,0
Lzts2,0,0,0,0,0,0,1,0
Pdlim4,0,0,0,0,0,0,1,0
Runx1,0,0,0,0,0,0,1,0
Zeb2,0,0,0,0,0,0,1,0
Adam15,0,0,0,0,0,0,1,0
Tenm4,0,0,0,0,0,0,1,0
Pdzd2,0,0,0,0,0,0,1,0
Amotl1,0,0,0,0,0,0,1,0
Bahd1,0,0,0,0,0,0,1,0
Plxna3,0,0,0,0,0,0,1,0
Boc,0,0,0,0,0,0,1,0
Thumpd1,0,0,0,0,0,0,1,0
Rps12l1,0,0,0,0,0,0,1,0
Sybu,0,0,0,0,0,0,1,0
Wtip,0,0,0,0,0,0,1,0
Thbs1,0,0,0,0,0,0,1,0
Peli3,0,0,0,0,0,0,1,0
Col4a1,0,0,0,0,0,0,1,0
Rnf219,0,0,0,0,0,0,1,0
Mettl21a,0,0,0,0,0,0,1,0
Cep97,0,0,0,0,0,0,1,0
Abcg4,0,0,0,0,0,0,1,0
Slc22a17,0,0,0,0,0,0,1,0
Rufy4,0,0,0,0,0,0,1,0
Phactr1,0,0,0,0,0,0,1,0
Adgrg2,0,0,0,0,0,0,1,0
Zc4h2,0,0,0,0,0,0,1,0
Kcnq4,0,0,0,0,0,0,1,0
Efna4,0,0,0,0,0,0,1,0
5430403G16Rik,0,0,0,0,0,0,1,0
Crocc,0,0,0,0,0,0,1,0
Dram1,0,0,0,0,0,0,1,0
2310034G01Rik,0,0,0,0,0,0,1,0
Fgfr1,0,0,0,0,0,0,1,0
Bok,0,0,0,0,0,0,1,0
Usp49,0,0,0,0,0,0,1,0
Lig1,0,0,0,0,0,0,1,0
Chic1,0,0,0,0,0,0,1,0
9330159F19Rik,0,0,0,0,0,0,1,0
Tacc2,0,0,0,0,0,0,1,0
Lamc1,0,0,0,0,0,0,1,0
Cxx1a,0,0,0,0,0,0,1,0
Smoc1,0,0,0,0,0,0,1,0
Cirbp,0,0,0,0,0,0,1,0
Pcsk5,0,0,0,0,0,0,1,0
Bbc3,0,0,0,0,0,0,1,0
Dlc1,0,0,0,0,0,0,1,0
C2cd4c,0,0,0,0,0,0,1,0
Fndc3b,0,0,0,0,0,0,1,0
Htra3,0,0,0,0,0,0,1,0
Hcar2,0,0,0,0,0,0,1,0
Tceal8,0,0,0,0,0,0,1,0
Gm8430,0,0,0,0,0,0,1,0
Emx2,0,0,0,0,0,0,1,0
Ier5l,0,0,0,0,0,0,1,0
Acvr2b,0,0,0,0,0,0,1,0
Cc2d2a,0,0,0,0,0,0,1,0
Hs3st6,0,0,0,0,0,0,1,0
Pkdcc,0,0,0,0,0,0,1,0
Rbm12b1,0,0,0,0,0,0,1,0
Polr3gl,0,0,0,0,0,0,1,0
Ptrf,0,0,0,0,0,0,1,0
Nme3,0,0,0,0,0,0,1,0
Cep250,0,0,0,0,0,0,1,0
AI464131,0,0,0,0,0,0,1,0
Cxx1b,0,0,0,0,0,0,1,0
Frem1,0,0,0,0,0,0,1,0
Mfsd12,0,0,0,0,0,0,1,0
Ctdsp2,0,0,0,0,0,0,1,0
Lgals3,0,0,0,0,0,0,1,0
Fam124a,0,0,0,0,0,0,1,0
Irs2,0,0,0,0,0,0,1,0
Drp2,0,0,0,0,0,0,1,0
Wbp5,0,0,0,0,0,0,1,0
Gm18782,0,0,0,0,0,0,1,0
Usp11,0,0,0,0,0,0,1,0
1700029J07Rik,0,0,0,0,0,0,1,0
Fchsd1,0,0,0,0,0,0,1,0
Pkmyt1,0,0,0,0,0,0,1,0
Chpf,0,0,0,0,0,0,1,0
Cnnm3,0,0,0,0,0,0,1,0
Prnp,0,0,0,0,0,0,1,0
Tcp11l1,0,0,0,0,0,0,1,0
2810004N23Rik,0,0,0,0,0,0,1,0
Slc25a29,0,0,0,0,0,0,1,0
Fam188b,0,0,0,0,0,0,1,0
Map1s,0,0,0,0,0,0,1,0
Zfp442,0,0,0,0,0,0,1,0
Pcdhb4,0,0,0,0,0,0,1,0
Slc5a3,0,0,0,0,0,0,1,0
Prr12,0,0,0,0,0,0,1,0
Dzank1,0,0,0,0,0,0,1,0
Topaz1,0,0,0,0,0,0,1,0
Cnksr3,0,0,0,0,0,0,1,0
Rhbdl3,0,0,0,0,0,0,1,0
Prps2,0,0,0,0,0,0,1,0
Parvg,0,0,0,0,0,0,1,0
CAAA01147332.1,0,0,0,0,0,0,1,0
Bicc1,0,0,0,0,0,0,1,0
4930404N11Rik,0,0,0,0,0,0,1,0
Tpm4,0,0,0,0,0,0,1,0
Nod1,0,0,0,0,0,0,1,0
S100a6,0,0,0,0,0,0,1,0
Rpap3,0,0,0,0,0,0,1,0
Pard6g,0,0,0,0,0,0,1,0
Il11ra1,0,0,0,0,0,0,1,0
Jup,0,0,0,0,0,0,1,0
Apol6,0,0,0,0,0,0,1,0
Igf1r,0,0,0,0,0,0,1,0
Maml2,0,0,0,0,0,0,1,0
Ddah1,0,0,0,0,0,0,1,0
Tnfaip6,0,0,0,0,0,0,1,0
Usp27x,0,0,0,0,0,0,1,0
Polr3h,0,0,0,0,0,0,1,0
Ccdc149,0,0,0,0,0,0,1,0
Endod1,0,0,0,0,0,0,1,0
Zfp395,0,0,0,0,0,0,1,0
Raver2,0,0,0,0,0,0,1,0
Fbxo10,0,0,0,0,0,0,1,0
Rhbdf2,0,0,0,0,0,0,1,0
Noxo1,0,0,0,0,0,0,1,0
Pcnt,0,0,0,0,0,0,1,0
Hist1h4a,0,0,0,0,0,0,1,0
Galns,0,0,0,0,0,0,1,0
Rftn2,0,0,0,0,0,0,1,0
Traip,0,0,0,0,0,0,1,0
Slc1a5,0,0,0,0,0,0,1,0
Id3,0,0,0,0,0,0,1,0
Mnt,0,0,0,0,0,0,1,0
Otud1,0,0,0,0,0,0,1,0
Rrad,0,0,0,0,0,0,1,0
Slc35e4,0,0,0,0,0,0,1,0
Zfp212,0,0,0,0,0,0,1,0
Kiss1r,0,0,0,0,0,0,1,0
Ldb3,0,0,0,0,0,0,1,0
Fam219b,0,0,0,0,0,0,1,0
Lmnb1,0,0,0,0,0,0,1,0
Plod3,0,0,0,0,0,0,1,0
Eid2,0,0,0,0,0,0,1,0
Bsn,0,0,0,0,0,0,1,0
Stard3nl,0,0,0,0,0,0,1,0
Ubqln2,0,0,0,0,0,0,1,0
B630019K06Rik,0,0,0,0,0,0,1,0
Utrn,0,0,0,0,0,0,1,0
Erp29,0,0,0,0,0,0,1,0
Creld1,0,0,0,0,0,0,1,0
Rhob,0,0,0,0,0,0,1,0
Yeats2,0,0,0,0,0,0,1,0
Rpp25l,0,0,0,0,0,0,1,0
Ephb6,0,0,0,0,0,0,1,0
Ccdc85b,0,0,0,0,0,0,1,0
1810037I17Rik,0,0,0,0,0,0,1,0
Fam171a2,0,0,0,0,0,0,1,0
Arvcf,0,0,0,0,0,0,1,0
Ddr1,0,0,0,0,0,0,1,0
Ecm2,0,0,0,0,0,0,1,0
Sulf2,0,0,0,0,0,0,1,0
Wscd2,0,0,0,0,0,0,1,0
Ubxn11,0,0,0,0,0,0,1,0
Ces5a,0,0,0,0,0,0,1,0
Kif17,0,0,0,0,0,0,1,0
6720489N17Rik,0,0,0,0,0,0,1,0
Eif4a2,0,0,0,0,0,0,1,0
Tnk1,0,0,0,0,0,0,1,0
Irx2,0,0,0,0,0,0,1,0
Syde2,0,0,0,0,0,0,1,0
Styxl1,0,0,0,0,0,0,1,0
Hivep3,0,0,0,0,0,0,1,0
Tln2,0,0,0,0,0,0,1,0
Dab2ip,0,0,0,0,0,0,1,0
Ctu1,0,0,0,0,0,0,1,0
Ctdspl,0,0,0,0,0,0,1,0
Ifit1bl2,0,0,0,0,0,0,1,0
Bhlhe41,0,0,0,0,0,0,1,0
Shf,0,0,0,0,0,0,1,0
Hlcs,0,0,0,0,0,0,1,0
Igsf8,0,0,0,0,0,0,1,0
Nthl1,0,0,0,0,0,0,1,0
Zbtb4,0,0,0,0,0,0,1,0
Gzf1,0,0,0,0,0,0,1,0
Ppp1r18,0,0,0,0,0,0,1,0
Gpr63,0,0,0,0,0,0,1,0
Srgn,0,0,0,0,0,0,1,0
Pcdhb22,0,0,0,0,0,0,1,0
Anks6,0,0,0,0,0,0,1,0
Gm21596,0,0,0,0,0,0,1,0
Zfp334,0,0,0,0,0,0,1,0
Xpc,0,0,0,0,0,0,1,0
Cldn15,0,0,0,0,0,0,1,0
Pdia6,0,0,0,0,0,0,1,0
Cand2,0,0,0,0,0,0,1,0
Bcl9l,0,0,0,0,0,0,1,0
Tmem17,0,0,0,0,0,0,1,0
Smad7,0,0,0,0,0,0,1,0
Btg1,0,0,0,0,0,0,1,0
Rpl39l,0,0,0,0,0,0,1,0
Spsb2,0,0,0,0,0,0,1,0
Gm43951,0,0,0,0,0,0,1,0
Sema6c,0,0,0,0,0,0,1,0
4930522L14Rik,0,0,0,0,0,0,1,0
Sh3yl1,0,0,0,0,0,0,1,0
Ppp1r9a,0,0,0,0,0,0,1,0
Efcab7,0,0,0,0,0,0,1,0
Abcc9,0,0,0,0,0,0,1,0
Itgb5,0,0,0,0,0,0,1,0
Lima1,0,0,0,0,0,0,1,0
Mgst3,0,0,0,0,0,0,1,0
Dolpp1,0,0,0,0,0,0,1,0
Irs1,0,0,0,0,0,0,1,0
Acvrl1,0,0,0,0,0,0,1,0
Fosl2,0,0,0,0,0,0,1,0
Kctd14,0,0,0,0,0,0,1,0
Sp140,0,0,0,0,0,0,1,0
Tmem134,0,0,0,0,0,0,1,0
Zfp13,0,0,0,0,0,0,1,0
Slc1a4,0,0,0,0,0,0,1,0
Ggh,0,0,0,0,0,0,1,0
Dzip3,0,0,0,0,0,0,1,0
Bnc2,0,0,0,0,0,0,1,0
Pnp2,0,0,0,0,0,0,1,0
Sbk2,0,0,0,0,0,0,1,0
B930041F14Rik,0,0,0,0,0,0,1,0
Rdm1,0,0,0,0,0,0,1,0
Dyx1c1,0,0,0,0,0,0,1,0
Cpne8,0,0,0,0,0,0,1,0
Cdkn1c,0,0,0,0,0,0,1,0
Fam120c,0,0,0,0,0,0,1,0
Nr3c2,0,0,0,0,0,0,1,0
Steap2,0,0,0,0,0,0,1,0
Nap1l5,0,0,0,0,0,0,1,0
Zfp367,0,0,0,0,0,0,1,0
Cds2,0,0,0,0,0,0,1,0
Gm20517,0,0,0,0,0,0,1,0
Camk2n2,0,0,0,0,0,0,1,0
Abcd2,0,0,0,0,0,0,1,0
Klhl3,0,0,0,0,0,0,1,0
Kctd7,0,0,0,0,0,0,1,0
Ahi1,0,0,0,0,0,0,1,0
Pygo1,0,0,0,0,0,0,1,0
Tspyl2,0,0,0,0,0,0,1,0
Adipoq,0,0,0,0,0,0,1,0
Pygo2,0,0,0,0,0,0,1,0
Cdyl2,0,0,0,0,0,0,1,0
Txndc16,0,0,0,0,0,0,1,0
2310033P09Rik,0,0,0,0,0,0,1,0
Grhl1,0,0,0,0,0,0,1,0
Sema6b,0,0,0,0,0,0,1,0
Toporsos,0,0,0,0,0,0,1,0
Lrig3,0,0,0,0,0,0,1,0
Ift43,0,0,0,0,0,0,1,0
Twist2,0,0,0,0,0,0,1,0
Lxn,0,0,0,0,0,0,1,0
Mitf,0,0,0,0,0,0,1,0
Grid2,0,0,0,0,0,0,1,0
Prss12,0,0,0,0,0,0,1,0
Gm5141,0,0,0,0,0,0,1,0
Rnf19b,0,0,0,0,0,0,1,0
Fzd2,0,0,0,0,0,0,1,0
Fbf1,0,0,0,0,0,0,1,0
Lamc2,0,0,0,0,0,0,1,0
Rnf144b,0,0,0,0,0,0,1,0
Pdgfa,0,0,0,0,0,0,1,0
Bcl9,0,0,0,0,0,0,1,0
Ripk4,0,0,0,0,0,0,1,0
6330408A02Rik,0,0,0,0,0,0,1,0
Fam189b,0,0,0,0,0,0,1,0
Trim28,0,0,0,0,0,0,1,0
Sdccag8,0,0,0,0,0,0,1,0
BC035947,0,0,0,0,0,0,1,0
Oas1c,0,0,0,0,0,0,1,0
Bcl7c,0,0,0,0,0,0,1,0
Zfp82,0,0,0,0,0,0,1,0
Lrrn2,0,0,0,0,0,0,1,0
Mterf1b,0,0,0,0,0,0,1,0
Eps8l1,0,0,0,0,0,0,1,0
Itgbl1,0,0,0,0,0,0,1,0
Mlkl,0,0,0,0,0,0,1,0
Xaf1,0,0,0,0,0,0,1,0
Cep41,0,0,0,0,0,0,1,0
Tnip2,0,0,0,0,0,0,1,0
Cenpj,0,0,0,0,0,0,1,0
P3h1,0,0,0,0,0,0,1,0
Wdr78,0,0,0,0,0,0,1,0
Col5a3,0,0,0,0,0,0,1,0
Trim45,0,0,0,0,0,0,1,0
Serpine1,0,0,0,0,0,0,1,0
Ppl,0,0,0,0,0,0,1,0
Pcdhb12,0,0,0,0,0,0,1,0
Micall1,0,0,0,0,0,0,1,0
Rock2,0,0,0,0,0,0,1,0
Kif7,0,0,0,0,0,0,1,0
Tmem101,0,0,0,0,0,0,1,0
Nkapl,0,0,0,0,0,0,1,0
Fen1,0,0,0,0,0,0,1,0
Ift122,0,0,0,0,0,0,1,0
Rab13,0,0,0,0,0,0,1,0
Tmem178b,0,0,0,0,0,0,1,0
H2afx,0,0,0,0,0,0,1,0
Cav2,0,0,0,0,0,0,1,0
Plcl2,0,0,0,0,0,0,1,0
Blcap,0,0,0,0,0,0,1,0
Mageh1,0,0,0,0,0,0,1,0
Amigo2,0,0,0,0,0,0,1,0
Ankef1,0,0,0,0,0,0,1,0
Mob3a,0,0,0,0,0,0,1,0
Ccdc71l,0,0,0,0,0,0,1,0
Gm2810,0,0,0,0,0,0,1,0
Ska2,0,0,0,0,0,0,1,0
Cd47,0,0,0,0,0,0,1,0
Trp53i13,0,0,0,0,0,0,1,0
Usp13,0,0,0,0,0,0,1,0
Cuedc1,0,0,0,0,0,0,1,0
App,0,0,0,0,0,0,1,0
Lrrk2,0,0,0,0,0,0,1,0
Zfp36,0,0,0,0,0,0,1,0
Camkk2,0,0,0,0,0,0,1,0
Nupr1,0,0,0,0,0,0,1,0
Chac1,0,0,0,0,0,0,1,0
Gm10401,0,0,0,0,0,0,1,0
Zfp37,0,0,0,0,0,0,1,0
Gpc4,0,0,0,0,0,0,1,0
Trim68,0,0,0,0,0,0,1,0
Arl13b,0,0,0,0,0,0,1,0
Npdc1,0,0,0,0,0,0,1,0
Entpd2,0,0,0,0,0,0,1,0
Gm4617,0,0,0,0,0,0,1,0
Tor3a,0,0,0,0,0,0,1,0
Cmpk2,0,0,0,0,0,0,1,0
Gbp2,0,0,0,0,0,0,1,0
Dync2li1,0,0,0,0,0,0,1,0
Bcl2l10,0,0,0,0,0,0,1,0
Il3ra,0,0,0,0,0,0,1,0
Sall2,0,0,0,0,0,0,1,0
Sema3b,0,0,0,0,0,0,1,0
Notch1,0,0,0,0,0,0,1,0
Slc12a4,0,0,0,0,0,0,1,0
Vwa1,0,0,0,0,0,0,1,0
St3gal2,0,0,0,0,0,0,1,0
Fam13c,0,0,0,0,0,0,1,0
Sipa1l2,0,0,0,0,0,0,1,0
Tle3,0,0,0,0,0,0,1,0
1500011B03Rik,0,0,0,0,0,0,1,0
Nos1ap,0,0,0,0,0,0,1,0
Ahcyl2,0,0,0,0,0,0,1,0
Ispd,0,0,0,0,0,0,1,0
Pcdhgc5,0,0,0,0,0,0,1,0
Trmt112,0,0,0,0,0,0,1,0
Ifi47,0,0,0,0,0,0,1,0
Ube2z,0,0,0,0,0,0,1,0
Cdc42ep2,0,0,0,0,0,0,1,0
Sertad1,0,0,0,0,0,0,1,0
Btbd8,0,0,0,0,0,0,1,0
Ranbp3l,0,0,0,0,0,0,1,0
