Transcript_Cluster_ID,Gene_Symbol,iB_UP,iB_DW,iW_UP,iW_DW,eW_UP,eW_DW,iBAT_FC,iWAT_FC,eWAT_FC
17425278,Rnu1b2; Rnu1b6; Rnu1b1,0,0,0,0,0,0,-1.05,-1.25,-1.3
17432577,Gm436,0,0,0,0,0,0,1.15,-1.25,-1.3
17514528,Mmp1a,0,0,0,0,0,0,-1.08,-1.25,-1.38
17483568,Trim72,0,0,0,0,0,0,-1.73,-1.25,1
17514482,Mmp13,0,0,0,0,0,0,-1.11,-1.25,-1.34
17448251,Tlr6,0,0,0,0,0,0,1.38,-1.25,-1.24
17546743,,0,0,0,0,0,0,-1.13,-1.25,-1.64
17269311,Krt32,0,0,0,0,0,0,-1.06,-1.25,1.01
17331429,Actg1; Actg-ps1,0,0,0,0,0,0,1.46,-1.25,-1.06
17500992,Gm15634; Actg1; Actg-ps1,0,0,0,0,0,0,1.46,-1.25,-1.06
17338536,Gm20098,0,0,0,0,0,0,-1.16,-1.25,-1.27
17266107,Abr,0,0,0,0,0,0,1.05,-1.25,-1.2
17315031,n-R5s43,0,0,0,0,0,0,-1.07,-1.25,-1.28
17226043,Bcl2,0,0,0,0,0,0,1.18,-1.25,-1.27
17423724,Bhmt-ps1,0,0,0,0,0,0,1.4,-1.25,-1.16
17413940,,0,0,0,0,0,0,-1.13,-1.25,1.03
17495187,,0,0,0,0,0,0,-1.02,-1.25,1.16
17550400,Gm15053,0,0,0,0,0,0,1.06,-1.25,-1.05
17253304,Taok1,0,0,0,0,0,0,-1.15,-1.25,1.48
17417985,4732418A04Rik,0,0,0,0,0,0,-1.09,-1.25,-1.28
17334646,,0,0,0,0,0,0,-1.38,-1.25,-1
17468417,Cml3,0,0,0,0,0,0,-1.01,-1.25,-1.53
17547517,,0,0,0,0,0,0,-1.06,-1.25,-1.09
17410773,,0,0,0,0,0,0,-1.03,-1.25,-1.07
17469965,,0,0,0,0,0,0,1.12,-1.25,-1.34
17445451,,0,0,0,0,0,0,1.31,-1.25,-1.52
17404601,Gnb4,0,0,0,0,0,0,-1.13,-1.25,-1.72
17250471,,0,0,0,0,0,0,-1.1,-1.25,-1.32
17457304,1700065J11Rik,0,0,0,0,0,0,-1.08,-1.25,-1.02
17268972,Ccr7,0,0,0,0,0,0,1.01,-1.25,-1.34
17533922,Gm7437,0,0,0,0,0,0,1.29,-1.25,-1.71
17387778,Olfr1141,0,0,0,0,0,0,1.13,-1.25,-1.83
17292101,,0,0,0,0,0,0,1.1,-1.25,1.02
17470084,,0,0,0,0,0,0,-1.2,-1.25,-1.36
17217116,Rab7l1,0,0,0,0,0,0,1.05,-1.25,1.07
17479301,Mir7-2,0,0,0,0,0,0,1.09,-1.25,-1.02
17498086,Ifitm10; Ctsd,0,0,0,0,0,0,1.17,-1.25,-1.15
17446686,LOC101056154,0,0,0,0,0,0,1.22,-1.25,1.07
17335788,,0,0,0,0,0,0,1.16,-1.25,1.17
17468891,Vmn1r53,0,0,0,0,0,0,-1.02,-1.25,-1.28
17508591,1810029E06Rik; Snord13,0,0,0,0,0,0,1.12,-1.25,1.32
17268661,Plxdc1,0,0,0,0,0,0,-1.34,-1.25,1.04
17493689,Slco2b1,0,0,0,0,0,0,1.05,-1.25,-1.14
17479288,Gm9885,0,0,0,0,0,0,-1.1,-1.25,1.06
17276558,Zbtb1,0,0,0,0,0,0,-1.18,-1.25,-1.13
17305950,Olfr733,0,0,0,0,0,0,-1.44,-1.25,-1.43
17425533,Epb4.1l4b,0,0,0,0,0,0,1.03,-1.25,1.18
17541000,,0,0,0,0,0,0,-1.39,-1.25,-1.2
17420820,Gm13027,0,0,0,0,0,0,1.02,-1.25,-1.14
17359316,Cyp2c37; LOC101056460,0,0,0,0,0,0,-1.22,-1.25,-1.39
17480205,Rab30,0,0,0,0,0,0,-1.11,-1.25,-1.01
17516161,Olfr147,0,0,0,0,0,0,1.09,-1.25,1.04
17239874,,0,0,0,0,0,0,1.03,-1.25,-1.28
17325892,Cd200r3,0,0,0,0,0,0,-1.07,-1.25,1.14
17387646,Olfr52,0,0,0,0,0,0,-1.07,-1.25,-1.69
17379744,,0,0,0,0,0,0,-1.15,-1.25,-1.15
17238681,Olfr799,0,0,0,0,0,0,-1.11,-1.25,-1.69
17245302,Rap1b,0,0,0,0,0,0,1.08,-1.25,-1.02
17269164,Krtap4-1,0,0,0,0,0,0,-1.06,-1.25,-1.49
17273152,Fam195b,0,0,0,0,0,0,1.13,-1.25,-1.14
17414991,Gm11412,0,0,0,0,0,0,-1.05,-1.25,1.05
17476650,Scgb1b12; Scgb1b19,0,0,0,0,0,0,1.46,-1.25,1.25
17508607,,0,0,0,0,0,0,-1.07,-1.25,1.12
17377538,,0,0,0,0,0,0,-1.07,-1.25,-1.06
17474820,Nlrp5,0,0,0,0,0,0,-1.58,-1.25,-1.75
17400853,Reg4,0,0,0,0,0,0,-1,-1.25,1.01
17276273,Slc38a6,0,0,0,0,0,0,-1.29,-1.25,-1.01
17315385,Pfdn5,0,0,0,0,0,0,-1.09,-1.25,1.05
17539656,,0,0,0,0,0,0,1.01,-1.25,1.08
17492268,E430016F16Rik,0,0,0,0,0,0,-1.53,-1.25,-1.14
17243113,Lingo3,0,0,0,0,0,0,-1.06,-1.25,-1.02
17517723,Rpp25,0,0,0,0,0,0,1.11,-1.25,-1
17476946,Gm2128,0,0,0,0,0,0,1.12,-1.25,-1.17
17500532,Gm4889,0,0,0,0,0,0,1.09,-1.25,1.05
17471788,Gm6590,0,0,0,0,0,0,-1.07,-1.25,1.75
17237170,Pawr,0,0,0,0,0,0,-1.41,-1.25,1.08
17438749,Amtn,0,0,0,0,0,0,-1.06,-1.25,-1.17
17533303,Gm14501; Gm14478; Gm14484; Gm14474; 1700012L04Rik; Gm14483; Gm14477; Gm14476; Gm14479; Gm14482; Gm14475,0,0,0,0,0,0,1.04,-1.25,-1.21
17380089,Mc3r,0,0,0,0,0,0,1.05,-1.25,1.01
17296312,Snx18,0,0,0,0,0,0,1.03,-1.25,1
17477377,Klk1b4,0,0,0,0,0,0,1.21,-1.25,-1.32
17501202,n-R5s98,0,0,0,0,0,0,-1.29,-1.25,1.17
17464941,,0,0,0,0,0,0,-1.38,-1.25,-1.11
17454657,,0,0,0,0,0,0,1.03,-1.25,1.06
17473246,,0,0,0,0,0,0,-1.19,-1.25,1.07
17493453,LOC101056483; LOC101055679; Gm15623,0,0,0,0,0,0,1.21,-1.25,-1.05
17238930,Syne1,0,0,0,0,0,0,1.09,-1.25,-1.03
17297448,1810062O18Rik,0,0,0,0,0,0,1.39,-1.25,1
17249108,Mir340,0,0,0,0,0,0,1.03,-1.25,-1.13
17285454,Mir466i,0,0,0,0,0,0,-1.14,-1.25,1.02
17539105,,0,0,0,0,0,0,1.15,-1.25,-1.5
17295266,Plp2; Gm13669,0,0,0,0,0,0,1.12,-1.25,-1.22
17341440,Zfp945,0,0,0,0,0,0,-1.17,-1.25,1.08
17381190,Gm14496,0,0,0,0,0,0,1.23,-1.25,-1.28
17239268,Utrn,0,0,0,0,0,0,-1.31,-1.25,-1.12
17281924,,0,0,0,0,0,0,1.29,-1.25,1.18
17319596,Cenpm,0,0,0,0,0,0,1.15,-1.25,-1.07
17541834,Ddx26b,0,0,0,0,0,0,1.2,-1.25,1.07
17242842,Gamt,0,0,0,0,0,0,-1.53,-1.25,-1.24
17392609,Cst3,0,0,0,0,0,0,-1,-1.25,-1.28
17406527,Gm6570,0,0,0,0,0,0,-1.14,-1.25,1.03
17491634,,0,0,0,0,0,0,-1.08,-1.25,-1.27
17387856,Olfr1200,0,0,0,0,0,1,-1.43,-1.25,-2.08
17478222,Gm5331,0,0,0,0,0,0,1.1,-1.25,-1.3
17340671,,0,0,0,0,0,0,-1.32,-1.25,-1.18
17233767,Mir5108,0,0,0,0,0,0,-1.58,-1.25,1.01
17365148,Gm20395,0,0,0,0,0,0,-1.21,-1.25,1.04
17216976,Faim3,0,0,0,0,0,0,1.05,-1.25,1.1
17404585,Zmat3,0,0,0,0,0,0,-1.11,-1.25,1.22
17479425,Ticrr,0,0,0,0,0,0,1.15,-1.25,-1.02
17299483,Olfr738,0,0,0,0,0,0,-1.09,-1.25,-1.35
17518298,Rpl4,0,0,0,0,0,0,-1.15,-1.25,1.03
17219751,Spta1; Mptx1,0,0,0,0,0,0,-1.06,-1.25,-1.03
17239184,Adgb,0,0,0,0,0,0,-1.17,-1.25,-1.31
17515004,Ubl5,0,0,0,0,0,0,-1.11,-1.25,1.09
17376541,Prnp; Prnd,0,0,0,0,0,0,-1.66,-1.25,1.32
17299575,Rnase4; Ang,0,0,0,0,0,0,1.03,-1.25,-1.03
17375997,Mertk,0,0,0,0,0,0,1.22,-1.25,-1.24
17489046,Hcst,0,0,0,0,0,0,1.4,-1.25,-1.28
17368292,Gm13563,0,0,0,0,0,0,-1.13,-1.25,-1.24
17333320,Mrgprh,0,0,0,0,0,0,-1.15,-1.25,-1.11
17491378,E2f8,0,0,0,0,0,0,1.19,-1.25,-1.5
17455793,Gng11,0,0,0,0,0,0,1.12,-1.25,-1.1
17548563,Gm10388,0,0,0,0,0,0,1.31,-1.25,-1.27
17293952,Zfp456,0,0,0,0,0,0,-1.27,-1.25,-1.16
17533134,Ssxb1; Ssxb11; Ssxb12; Ssxb6,0,0,0,0,0,0,-1.04,-1.25,-1.57
17495201,A230071N21Rik,0,0,0,0,0,0,-1.05,-1.25,1.41
17397120,Bbs12; Fgf2,0,0,0,0,0,0,-1.18,-1.25,-1.03
17385654,Itgb6,0,0,0,0,0,0,-1.05,-1.25,1.03
17368799,Gm13393,0,0,0,0,0,0,-1.03,-1.25,-1.09
17403058,Adh7,0,0,0,0,0,0,1.07,-1.25,-1.13
17367448,Thnsl1,0,0,0,0,0,0,-1.18,-1.25,1.12
17232129,Gm20212,0,0,0,0,0,0,-1.01,-1.25,1.03
17237079,Gm15663,0,0,0,0,0,0,1.28,-1.25,-1.12
17280247,Gm19924; 6030426L16Rik,0,0,0,0,0,0,-1.1,-1.25,-1.09
17324745,Bex6,0,0,0,0,0,0,-1.02,-1.25,-1.94
17489320,Cd22,0,0,0,0,0,0,1.16,-1.25,-1.07
17416811,Mir761,0,0,0,0,0,0,-1.67,-1.25,-1.29
17371739,Hat1,0,0,0,0,0,0,-1.26,-1.25,1.02
17414868,Gm11487; Gm13871; Gm11758; LOC100502896; Gm428; Gm11237; Gm11238; LOC100862015; LOC101055863; Gm11757; Gm11756,0,0,0,0,0,0,-1.31,-1.25,-1.74
17534706,Phf6,0,0,0,0,0,0,-1.09,-1.25,1.09
17501367,Nek1,0,0,0,0,0,0,-1.23,-1.25,-1.08
17522803,,0,0,0,0,0,0,-1.24,-1.25,1.07
17477856,Plekha4,0,0,0,0,0,0,1.26,-1.25,-1.12
17228968,Prrc2c,0,0,0,0,0,0,-1.24,-1.25,-1.11
17459353,,0,0,0,0,0,0,1.03,-1.25,-1.01
17235954,A230046K03Rik,0,0,0,0,0,0,-1.05,-1.25,-1.03
17363125,Olfr1446,0,0,0,0,0,1,-1.58,-1.25,-3.04
17299852,Trav12-2; A430107P09Rik,0,0,0,0,0,0,-1.15,-1.25,-1.39
17299929,Trav12n-2; A430107P09Rik,0,0,0,0,0,0,-1.15,-1.25,-1.39
17486525,,0,0,0,0,0,0,-1.14,-1.25,-1.96
17427139,,0,0,0,0,0,0,1.23,-1.25,1.19
17399347,Thbs3,0,0,0,0,0,0,1.18,-1.25,1.02
17216012,37500,0,0,0,0,0,0,-1.14,-1.25,-1.12
17409963,Fnbp1l,0,0,0,0,0,0,-1.11,-1.25,-1.23
17344866,Olfr102; Olfr100,0,0,0,0,0,0,-1.05,-1.25,-1.11
17536665,Il2rg,0,0,0,0,0,0,1.34,-1.25,1.07
17353488,Cdc23,0,0,0,0,0,0,-1.28,-1.25,-1.04
17403969,2700069I18Rik,0,0,0,0,0,0,-1.21,-1.25,-1.32
17517544,Rcn2,0,0,0,0,0,0,-1.19,-1.25,1.02
17457853,Sval1,0,0,0,0,0,0,-1.03,-1.25,-1.18
17548852,Gm14681,0,0,0,0,0,0,-1.23,-1.25,-1.02
17538862,Smc1a,0,0,0,0,0,0,-1.42,-1.25,-1.15
17392794,Gm14144,0,0,0,0,0,0,-1.05,-1.25,-1.28
17445255,Gm17590,0,0,0,0,0,0,-1.09,-1.25,-1.47
17434813,Sema3e,0,0,0,0,0,0,1.1,-1.25,-1.24
17331848,2310061N02Rik,0,0,0,0,0,0,-1.04,-1.25,-1.62
17288075,,0,0,0,0,0,0,1.18,-1.25,-1.23
17267454,Prr11,0,0,0,0,0,0,1.14,-1.25,-1.05
17370855,Galnt13,0,0,0,0,0,0,-1.16,-1.25,-1.21
17226798,Srgap2,0,0,0,0,0,0,-1.06,-1.25,-1.07
17278662,Meg3; Mir770,0,0,0,0,0,0,1.01,-1.25,-1.04
17402475,Mir302b,0,0,0,0,0,0,-1.06,-1.25,1.14
17437830,Rhoh,0,0,0,0,0,0,1.07,-1.25,-1.3
17420110,Gm17388,0,0,0,0,0,0,-1.03,-1.25,-1.35
17372912,Olfr1188,0,0,0,0,0,0,1.14,-1.25,-1.25
17468816,Mcm2; Gm6507,0,0,0,0,0,0,-1.18,-1.25,-1.18
17457519,8030453O22Rik,0,0,0,0,0,0,1.11,-1.25,1.04
17434669,Gm6455; 4933402N22Rik; Gm5152; Gm8857; Gm8879; Gm5861; Gm8890; Speer1-ps1; Gm8897; Gm8906; Gm8922; Gm8926; Gm6465,0,0,0,0,0,0,1.3,-1.25,-1.82
17377459,,0,0,0,0,0,0,-1.26,-1.25,-1.06
17397750,Tm4sf4,0,0,0,0,0,0,1.07,-1.25,-1.09
17303494,,0,0,0,0,0,0,1.05,-1.25,1.29
17230005,Gm4955,0,0,0,0,0,0,-1.43,-1.25,-1.02
17294489,Arsk,0,0,0,0,0,0,-1.04,-1.25,-1.15
17348156,Svil,0,0,0,0,0,0,-1.08,-1.25,-1.24
17220931,Gm15872,0,0,0,0,0,0,1.07,-1.25,-1.1
17513982,4732419C18Rik,0,0,0,0,0,0,-1.47,-1.25,1.16
17299039,Gm8011; 1700049E17Rik2; LOC101055806; 1700049E17Rik1; Gm2832; 1700024B05Rik; Gm8104; Gm7233; Gm6490; Gm7991; Gm17165; Gm2959; Gm8032; Gm3008; Gm7152; Gm8046,0,0,0,0,0,0,-1.12,-1.25,-1.63
17529367,Ube2cbp,0,0,0,0,0,0,1.01,-1.25,1.1
17476970,Zfp788,0,0,0,0,0,0,-1.18,-1.25,1.11
17413474,Reck,0,0,0,0,0,0,1.11,-1.25,1.05
17325454,Polq,0,0,0,0,0,0,-1.07,-1.25,-1.37
17293961,Zfp429,0,0,0,0,0,0,-1.18,-1.25,1.03
17303670,D830030K20Rik; Gm10408; Gm3043; Gm3033; Gm3278; Gm8050; Gm8271; Gm2244; Gm3030,0,0,0,0,0,0,1.21,-1.25,-1.93
17422949,Gm11787,0,0,0,0,0,0,-1.2,-1.25,-1
17477101,Nkg7,0,0,0,0,0,0,1.15,-1.25,-1.36
17284648,,0,0,0,0,0,0,-1.6,-1.25,-1.67
17374058,Kif18a,0,0,0,0,0,0,-1.1,-1.25,-1.32
17324619,4632428C04Rik,0,0,0,0,0,0,-1.21,-1.25,-1.44
